dim_0,air_temperature,barometric_pressure,driver_timestamp,eastward_wind_velocity,longwave_irradiance,northward_wind_velocity,pkt_format_id,pkt_version,port_timestamp,precipitation,preferred_timestamp,quality_flag,relative_humidity,sea_surface_conductivity,sea_surface_temperature,shortwave_irradiance,stream_name
717,7.62,994.81,3722783779.17,7.92,318.3,-4.13,JSON_Data,1,3703406479.7,7.57,port_timestamp,ok,87.537,3.4818,7.45,2.7,metbk_a_dcl_instrument
718,7.665,995.09,3722783779.17,10.01,318.4,-3.52,JSON_Data,1,3703406543.93,7.6,port_timestamp,ok,86.882,3.4817,7.443,2.8,metbk_a_dcl_instrument
719,7.681,994.74,3722783779.17,10.15,310.2,-4.58,JSON_Data,1,3703406608.49,7.63,port_timestamp,ok,86.681,3.482,7.438,2.7,metbk_a_dcl_instrument
720,7.696,995.09,3722783779.17,7.91,320.9,-4.69,JSON_Data,1,3703406673.53,7.54,port_timestamp,ok,86.882,3.4817,7.437,2.6,metbk_a_dcl_instrument
721,7.711,994.81,3722783779.17,8.13,329.2,-4.36,JSON_Data,1,3703406738.38,7.58,port_timestamp,ok,87.187,3.4819,7.438,2.5,metbk_a_dcl_instrument
722,7.696,995.09,3722783779.17,7.75,329.2,-4.66,JSON_Data,1,3703406770.61,7.52,port_timestamp,ok,87.158,3.4818,7.438,2.6,metbk_a_dcl_instrument
723,7.703,995.02,3722783779.17,9.37,329.2,-3.83,JSON_Data,1,3703406835.61,7.54,port_timestamp,ok,87.359,3.4817,7.436,2.5,metbk_a_dcl_instrument
724,7.703,994.95,3722783779.17,8.33,329.2,-3.75,JSON_Data,1,3703406899.84,7.55,port_timestamp,ok,87.597,3.4817,7.436,2.6,metbk_a_dcl_instrument
725,7.696,994.95,3722783779.17,7.13,335.1,-4.82,JSON_Data,1,3703406965.29,7.53,port_timestamp,ok,87.567,3.4817,7.437,2.5,metbk_a_dcl_instrument
726,7.688,994.53,3722783779.17,8.22,336.6,-4.61,JSON_Data,1,3703407029.57,7.55,port_timestamp,ok,87.56,3.4817,7.435,2.7,metbk_a_dcl_instrument
727,7.703,994.95,3722783779.17,8.65,337.1,-4.14,JSON_Data,1,3703407093.87,7.58,port_timestamp,ok,87.567,3.4817,7.436,2.7,metbk_a_dcl_instrument
728,7.688,995.02,3722783779.17,8.06,334.4,-4.69,JSON_Data,1,3703407158.34,7.49,port_timestamp,ok,87.723,3.4817,7.436,2.8,metbk_a_dcl_instrument
729,7.688,995.16,3722783779.17,9.03,338.6,-4.23,JSON_Data,1,3703407190.93,7.53,port_timestamp,ok,87.827,3.4817,7.435,2.8,metbk_a_dcl_instrument
730,7.711,994.4,3722783779.17,8.59,340.2,-3.68,JSON_Data,1,3703407255.17,7.5,port_timestamp,ok,87.872,3.4817,7.428,2.8,metbk_a_dcl_instrument
731,7.688,994.88,3722783779.17,7.74,341.6,-4.86,JSON_Data,1,3703407319.58,7.5,port_timestamp,ok,87.909,3.4816,7.346,2.7,metbk_a_dcl_instrument
732,7.665,995.16,3722783779.17,8.79,330.9,-3.88,JSON_Data,1,3703407384.02,7.53,port_timestamp,ok,87.738,3.4817,7.444,2.9,metbk_a_dcl_instrument
733,7.665,995.02,3722783779.17,10.05,337.3,-4.92,JSON_Data,1,3703407448.26,7.53,port_timestamp,ok,87.217,3.4817,7.441,2.8,metbk_a_dcl_instrument
734,7.688,994.53,3722783779.17,10.35,340.4,-5.53,JSON_Data,1,3703407512.75,7.52,port_timestamp,ok,86.86,3.4816,7.434,3.0,metbk_a_dcl_instrument
735,7.711,994.95,3722783779.17,9.58,340.7,-4.14,JSON_Data,1,3703407577.94,7.55,port_timestamp,ok,87.053,3.4818,7.436,2.9,metbk_a_dcl_instrument
736,7.711,994.6,3722783779.17,9.06,340.3,-4.0,JSON_Data,1,3703407610.07,7.49,port_timestamp,ok,87.143,3.4816,7.435,3.0,metbk_a_dcl_instrument
737,7.718,994.88,3722783779.17,8.38,338.7,-3.61,JSON_Data,1,3703407674.34,7.54,port_timestamp,ok,87.187,3.4816,7.435,2.8,metbk_a_dcl_instrument
738,7.703,994.95,3722783779.17,8.81,328.0,-5.2,JSON_Data,1,3703407738.73,7.55,port_timestamp,ok,87.307,3.4816,7.434,2.6,metbk_a_dcl_instrument
739,7.688,994.6,3722783779.17,9.52,312.6,-5.28,JSON_Data,1,3703407803.07,7.55,port_timestamp,ok,86.748,3.4817,7.438,2.8,metbk_a_dcl_instrument
740,7.711,994.74,3722783779.17,10.57,310.0,-4.59,JSON_Data,1,3703407867.31,7.54,port_timestamp,ok,86.554,3.4818,7.435,2.8,metbk_a_dcl_instrument
741,7.718,994.26,3722783779.17,9.4,312.3,-4.31,JSON_Data,1,3703407931.57,7.54,port_timestamp,ok,86.524,3.4818,7.441,2.6,metbk_a_dcl_instrument
742,7.711,994.4,3722783779.17,9.6,312.3,-4.48,JSON_Data,1,3703407995.97,7.58,port_timestamp,ok,85.988,3.4818,7.442,2.5,metbk_a_dcl_instrument
743,7.726,994.81,3722783779.17,9.32,312.3,-4.01,JSON_Data,1,3703408029.64,7.51,port_timestamp,ok,86.219,3.4817,7.441,2.5,metbk_a_dcl_instrument
744,7.703,994.67,3722783779.17,9.43,312.3,-4.42,JSON_Data,1,3703408093.93,7.5,port_timestamp,ok,86.032,3.4818,7.441,2.3,metbk_a_dcl_instrument
745,7.741,994.6,3722783779.17,9.52,301.9,-4.0,JSON_Data,1,3703408158.26,7.55,port_timestamp,ok,86.219,3.4817,7.441,2.2,metbk_a_dcl_instrument
746,7.711,994.74,3722783779.17,9.37,305.8,-4.3,JSON_Data,1,3703408222.53,7.54,port_timestamp,ok,86.338,3.4816,7.516,2.1,metbk_a_dcl_instrument
747,7.726,995.16,3722783779.17,10.02,304.5,-3.63,JSON_Data,1,3703408286.86,7.53,port_timestamp,ok,86.099,3.4815,7.48,2.2,metbk_a_dcl_instrument
748,7.726,994.74,3722783779.17,9.99,303.6,-4.91,JSON_Data,1,3703408351.12,7.54,port_timestamp,ok,86.226,3.4816,7.375,2.3,metbk_a_dcl_instrument
749,7.718,994.67,3722783779.17,8.85,304.8,-4.16,JSON_Data,1,3703408415.36,7.55,port_timestamp,ok,86.577,3.4813,7.436,2.2,metbk_a_dcl_instrument
750,7.703,994.6,3722783779.17,8.42,305.0,-3.88,JSON_Data,1,3703408449.63,7.54,port_timestamp,ok,86.167,3.4813,7.437,2.3,metbk_a_dcl_instrument
751,7.726,994.67,3722783779.17,9.54,306.5,-4.38,JSON_Data,1,3703408511.8,7.51,port_timestamp,ok,86.405,3.4811,7.436,2.2,metbk_a_dcl_instrument
752,7.711,994.81,3722783779.17,8.13,306.3,-4.01,JSON_Data,1,3703408576.03,7.55,port_timestamp,ok,86.599,3.4818,7.437,2.2,metbk_a_dcl_instrument
753,7.681,994.81,3722783779.17,8.91,304.7,-3.38,JSON_Data,1,3703408640.28,7.52,port_timestamp,ok,86.308,3.4819,7.438,2.2,metbk_a_dcl_instrument
754,7.688,994.74,3722783779.17,9.13,301.9,-3.87,JSON_Data,1,3703408704.55,7.55,port_timestamp,ok,86.249,3.482,7.439,2.4,metbk_a_dcl_instrument
755,7.696,994.4,3722783779.17,9.39,295.8,-3.22,JSON_Data,1,3703408769.16,7.53,port_timestamp,ok,86.181,3.4818,7.438,2.1,metbk_a_dcl_instrument
756,7.688,994.81,3722783779.17,8.53,290.9,-4.07,JSON_Data,1,3703408833.39,7.53,port_timestamp,ok,86.308,3.4818,7.437,2.0,metbk_a_dcl_instrument
757,7.696,994.6,3722783779.17,7.95,287.0,-3.15,JSON_Data,1,3703408898.84,7.55,port_timestamp,ok,86.345,3.4816,7.436,2.1,metbk_a_dcl_instrument
758,7.665,994.88,3722783779.17,8.22,283.4,-4.29,JSON_Data,1,3703408931.11,7.52,port_timestamp,ok,86.405,3.4817,7.435,2.0,metbk_a_dcl_instrument
759,7.665,994.67,3722783779.17,8.36,279.7,-4.14,JSON_Data,1,3703408995.41,7.49,port_timestamp,ok,86.286,3.4819,7.437,2.0,metbk_a_dcl_instrument
760,7.681,994.67,3722783779.17,8.33,278.5,-4.54,JSON_Data,1,3703409060.17,7.57,port_timestamp,ok,86.375,3.482,7.438,1.8,metbk_a_dcl_instrument
761,7.681,995.02,3722783779.17,8.02,281.9,-3.09,JSON_Data,1,3703409125.82,7.57,port_timestamp,ok,86.539,3.4818,7.448,1.8,metbk_a_dcl_instrument
762,7.681,995.02,3722783779.17,7.75,281.9,-4.68,JSON_Data,1,3703409190.1,7.53,port_timestamp,ok,86.539,3.4819,7.47,1.7,metbk_a_dcl_instrument
763,7.681,994.67,3722783779.17,8.01,281.9,-3.86,JSON_Data,1,3703409254.49,7.53,port_timestamp,ok,86.793,3.482,7.436,1.7,metbk_a_dcl_instrument
764,7.65,994.81,3722783779.17,7.36,275.7,-3.44,JSON_Data,1,3703409289.64,7.5,port_timestamp,ok,86.591,3.4819,7.436,1.6,metbk_a_dcl_instrument
765,7.665,994.74,3722783779.17,8.72,281.4,-3.85,JSON_Data,1,3703409350.57,7.55,port_timestamp,ok,86.927,3.4818,7.436,1.7,metbk_a_dcl_instrument
766,7.65,994.6,3722783779.17,8.74,275.4,-3.87,JSON_Data,1,3703409414.8,7.55,port_timestamp,ok,86.957,3.4817,7.435,1.8,metbk_a_dcl_instrument
767,7.598,994.53,3722783779.17,9.33,275.3,-3.99,JSON_Data,1,3703409479.04,7.5,port_timestamp,ok,86.785,3.4818,7.436,1.7,metbk_a_dcl_instrument
768,7.613,994.6,3722783779.17,9.73,275.9,-4.59,JSON_Data,1,3703409545.21,7.53,port_timestamp,ok,86.808,3.4818,7.437,1.7,metbk_a_dcl_instrument
769,7.613,994.4,3722783779.17,9.57,276.4,-3.82,JSON_Data,1,3703409609.44,7.56,port_timestamp,ok,86.994,3.4819,7.435,1.6,metbk_a_dcl_instrument
770,7.553,994.33,3722783779.17,10.03,278.8,-4.3,JSON_Data,1,3703409674.13,7.58,port_timestamp,ok,86.822,3.4818,7.433,1.7,metbk_a_dcl_instrument
771,7.53,994.74,3722783779.17,10.72,284.1,-5.02,JSON_Data,1,3703409740.15,7.57,port_timestamp,ok,86.867,3.4819,7.437,1.9,metbk_a_dcl_instrument
772,7.515,994.74,3722783779.17,10.76,290.2,-4.82,JSON_Data,1,3703409772.27,7.56,port_timestamp,ok,87.098,3.4817,7.435,1.7,metbk_a_dcl_instrument
773,7.515,994.6,3722783779.17,11.1,297.2,-4.16,JSON_Data,1,3703409836.5,7.53,port_timestamp,ok,87.522,3.4817,7.436,1.7,metbk_a_dcl_instrument
774,7.47,994.6,3722783779.17,9.63,294.5,-3.12,JSON_Data,1,3703409900.77,7.48,port_timestamp,ok,87.574,3.4819,7.437,1.9,metbk_a_dcl_instrument
775,7.455,994.6,3722783779.17,9.21,291.0,-4.73,JSON_Data,1,3703409965.02,7.49,port_timestamp,ok,87.939,3.4819,7.439,2.0,metbk_a_dcl_instrument
776,7.402,995.29,3722783779.17,9.63,299.5,-4.05,JSON_Data,1,3703410029.28,7.53,port_timestamp,ok,87.731,3.4818,7.3,1.9,metbk_a_dcl_instrument
777,7.425,994.88,3722783779.17,11.55,306.4,-3.71,JSON_Data,1,3703410093.79,7.58,port_timestamp,ok,87.805,3.482,7.442,2.0,metbk_a_dcl_instrument
778,7.402,994.74,3722783779.17,10.28,328.7,-3.55,JSON_Data,1,3703410190.15,7.62,port_timestamp,ok,88.08,3.482,7.437,2.2,metbk_a_dcl_instrument
779,7.417,994.53,3722783779.17,10.32,333.5,-3.2,JSON_Data,1,3703410254.37,7.57,port_timestamp,ok,88.296,3.482,7.438,2.3,metbk_a_dcl_instrument
780,7.41,994.4,3722783779.17,9.61,333.5,-3.93,JSON_Data,1,3703410318.64,7.55,port_timestamp,ok,88.147,3.482,7.438,2.5,metbk_a_dcl_instrument
781,7.41,994.6,3722783779.17,10.46,333.5,-2.62,JSON_Data,1,3703410382.91,7.54,port_timestamp,ok,88.251,3.482,7.439,2.8,metbk_a_dcl_instrument
782,7.38,994.67,3722783779.17,9.72,333.5,-3.23,JSON_Data,1,3703410447.27,7.53,port_timestamp,ok,88.013,3.4819,7.436,2.6,metbk_a_dcl_instrument
783,7.387,994.88,3722783779.17,11.18,276.1,-2.77,JSON_Data,1,3703410511.54,7.53,port_timestamp,ok,88.05,3.4819,7.436,2.6,metbk_a_dcl_instrument
784,7.387,994.74,3722783779.17,9.97,275.5,-3.73,JSON_Data,1,3703410575.81,7.55,port_timestamp,ok,88.028,3.4818,7.435,2.4,metbk_a_dcl_instrument
785,7.387,994.47,3722783779.17,10.34,275.2,-3.85,JSON_Data,1,3703410609.59,7.52,port_timestamp,ok,87.79,3.4818,7.435,2.4,metbk_a_dcl_instrument
786,7.417,994.6,3722783779.17,10.4,276.5,-3.06,JSON_Data,1,3703410673.88,7.54,port_timestamp,ok,88.006,3.482,7.434,2.3,metbk_a_dcl_instrument
787,7.395,994.95,3722783779.17,9.28,273.6,-1.91,JSON_Data,1,3703410739.69,7.52,port_timestamp,ok,88.103,3.482,7.436,2.4,metbk_a_dcl_instrument
788,7.41,994.53,3722783779.17,9.49,272.7,-2.68,JSON_Data,1,3703410804.01,7.51,port_timestamp,ok,87.998,3.482,7.436,2.4,metbk_a_dcl_instrument
789,7.417,994.88,3722783779.17,10.39,273.2,-2.76,JSON_Data,1,3703410868.32,7.51,port_timestamp,ok,88.14,3.4818,7.435,2.4,metbk_a_dcl_instrument
790,7.395,994.53,3722783779.17,8.55,275.0,-2.01,JSON_Data,1,3703410932.66,7.56,port_timestamp,ok,88.207,3.4817,7.441,2.4,metbk_a_dcl_instrument
791,7.41,994.74,3722783779.17,9.65,274.4,-2.18,JSON_Data,1,3703410996.99,7.54,port_timestamp,ok,88.221,3.4818,7.432,2.6,metbk_a_dcl_instrument
792,7.387,994.6,3722783779.17,10.28,273.2,-2.48,JSON_Data,1,3703411029.6,7.52,port_timestamp,ok,88.266,3.4819,7.442,2.8,metbk_a_dcl_instrument
793,7.38,994.6,3722783779.17,10.2,272.8,-2.2,JSON_Data,1,3703411093.82,7.53,port_timestamp,ok,88.11,3.4818,7.433,2.9,metbk_a_dcl_instrument
794,7.402,994.47,3722783779.17,9.99,273.6,-2.1,JSON_Data,1,3703411158.4,7.57,port_timestamp,ok,88.325,3.4817,7.434,3.0,metbk_a_dcl_instrument
795,7.402,994.6,3722783779.17,9.47,273.3,-2.3,JSON_Data,1,3703411222.71,7.56,port_timestamp,ok,88.169,3.4818,7.434,3.2,metbk_a_dcl_instrument
796,7.41,994.6,3722783779.17,10.42,273.6,-3.87,JSON_Data,1,3703411288.21,7.52,port_timestamp,ok,88.043,3.4817,7.434,3.3,metbk_a_dcl_instrument
797,7.417,994.81,3722783779.17,10.24,273.0,-2.41,JSON_Data,1,3703411352.65,7.53,port_timestamp,ok,88.162,3.4818,7.434,3.5,metbk_a_dcl_instrument
798,7.425,994.47,3722783779.17,10.24,273.3,-2.41,JSON_Data,1,3703411417.03,7.59,port_timestamp,ok,88.05,3.4819,7.436,3.5,metbk_a_dcl_instrument
799,7.41,994.67,3722783779.17,10.84,273.7,-2.97,JSON_Data,1,3703411449.59,7.55,port_timestamp,ok,88.155,3.4815,7.43,3.8,metbk_a_dcl_instrument
800,7.41,994.53,3722783779.17,9.62,273.7,-3.22,JSON_Data,1,3703411513.87,7.51,port_timestamp,ok,88.095,3.4809,7.435,4.1,metbk_a_dcl_instrument
801,7.417,994.53,3722783779.17,11.04,273.7,-2.29,JSON_Data,1,3703411578.1,7.5,port_timestamp,ok,88.169,3.4813,7.438,4.1,metbk_a_dcl_instrument
802,7.425,994.33,3722783779.17,9.58,273.7,-2.58,JSON_Data,1,3703411642.33,7.63,port_timestamp,ok,88.251,3.4813,7.438,4.3,metbk_a_dcl_instrument
803,7.402,994.33,3722783779.17,10.69,273.3,-2.14,JSON_Data,1,3703411706.59,7.56,port_timestamp,ok,88.006,3.4815,7.44,4.4,metbk_a_dcl_instrument
804,7.417,994.12,3722783779.17,10.24,273.8,-2.44,JSON_Data,1,3703411770.83,7.56,port_timestamp,ok,88.058,3.4815,7.442,4.9,metbk_a_dcl_instrument
805,7.455,994.81,3722783779.17,10.23,273.5,-2.89,JSON_Data,1,3703411835.12,7.51,port_timestamp,ok,88.207,3.4817,7.358,5.0,metbk_a_dcl_instrument
806,7.432,994.67,3722783779.17,9.65,275.7,-2.73,JSON_Data,1,3703411869.58,7.54,port_timestamp,ok,87.961,3.4817,7.443,5.3,metbk_a_dcl_instrument
807,7.447,994.26,3722783779.17,11.37,274.3,-1.3,JSON_Data,1,3703411932.31,7.51,port_timestamp,ok,88.199,3.4815,7.441,5.6,metbk_a_dcl_instrument
808,7.44,994.6,3722783779.17,9.54,275.5,-2.72,JSON_Data,1,3703411996.57,7.52,port_timestamp,ok,88.006,3.4813,7.433,5.7,metbk_a_dcl_instrument
809,7.447,994.67,3722783779.17,10.1,280.0,-2.22,JSON_Data,1,3703412060.8,7.55,port_timestamp,ok,88.125,3.4815,7.437,5.9,metbk_a_dcl_instrument
810,7.432,994.4,3722783779.17,9.64,291.1,-3.44,JSON_Data,1,3703412125.03,7.54,port_timestamp,ok,88.043,3.4815,7.437,6.4,metbk_a_dcl_instrument
811,7.455,994.33,3722783779.17,10.2,299.5,-2.29,JSON_Data,1,3703412189.27,7.53,port_timestamp,ok,88.244,3.4816,7.438,7.0,metbk_a_dcl_instrument
812,7.432,994.26,3722783779.17,8.82,302.7,-2.86,JSON_Data,1,3703412253.57,7.53,port_timestamp,ok,88.192,3.4815,7.437,7.3,metbk_a_dcl_instrument
813,7.425,994.4,3722783779.17,9.18,314.0,-3.07,JSON_Data,1,3703412317.8,7.53,port_timestamp,ok,88.162,3.4816,7.439,7.7,metbk_a_dcl_instrument
814,7.432,994.4,3722783779.17,9.86,312.6,-2.61,JSON_Data,1,3703412350.49,7.5,port_timestamp,ok,87.998,3.4817,7.438,7.9,metbk_a_dcl_instrument
815,7.455,994.47,3722783779.17,9.41,320.0,-3.62,JSON_Data,1,3703412414.73,7.58,port_timestamp,ok,88.117,3.4817,7.437,7.9,metbk_a_dcl_instrument
816,7.462,994.19,3722783779.17,10.11,323.9,-2.02,JSON_Data,1,3703412478.99,7.57,port_timestamp,ok,88.103,3.4817,7.438,8.1,metbk_a_dcl_instrument
817,7.5,994.6,3722783779.17,9.44,322.9,-2.63,JSON_Data,1,3703412543.64,7.5,port_timestamp,ok,88.333,3.4817,7.438,8.2,metbk_a_dcl_instrument
818,7.44,994.53,3722783779.17,8.41,322.5,-2.71,JSON_Data,1,3703412607.95,7.52,port_timestamp,ok,88.415,3.4816,7.439,8.4,metbk_a_dcl_instrument
819,7.462,994.67,3722783779.17,9.13,319.4,-2.03,JSON_Data,1,3703412672.22,7.53,port_timestamp,ok,88.355,3.4816,7.438,8.2,metbk_a_dcl_instrument
820,7.432,994.88,3722783779.17,8.54,319.4,-2.45,JSON_Data,1,3703412736.46,7.51,port_timestamp,ok,87.969,3.4816,7.303,8.1,metbk_a_dcl_instrument
821,7.455,994.74,3722783779.18,10.38,319.4,-2.85,JSON_Data,1,3703412769.58,7.5,port_timestamp,ok,88.058,3.4818,7.444,8.4,metbk_a_dcl_instrument
822,7.455,994.67,3722783779.18,10.51,330.5,-2.05,JSON_Data,1,3703412833.82,7.55,port_timestamp,ok,87.574,3.4818,7.442,9.2,metbk_a_dcl_instrument
823,7.462,994.74,3722783779.18,10.47,341.5,-2.43,JSON_Data,1,3703412898.04,7.53,port_timestamp,ok,87.225,3.4817,7.438,10.0,metbk_a_dcl_instrument
824,7.47,994.12,3722783779.18,10.84,336.4,-2.4,JSON_Data,1,3703412962.36,7.6,port_timestamp,ok,87.292,3.4816,7.439,9.4,metbk_a_dcl_instrument
825,7.485,994.53,3722783779.18,9.6,334.0,-3.94,JSON_Data,1,3703413026.66,7.52,port_timestamp,ok,87.277,3.4818,7.44,9.5,metbk_a_dcl_instrument
826,7.492,994.26,3722783779.18,9.37,326.0,-3.22,JSON_Data,1,3703413090.89,7.53,port_timestamp,ok,87.344,3.4817,7.44,10.1,metbk_a_dcl_instrument
827,7.5,994.47,3722783779.18,10.36,328.8,-1.93,JSON_Data,1,3703413155.13,7.5,port_timestamp,ok,87.284,3.4818,7.439,10.7,metbk_a_dcl_instrument
828,7.485,994.4,3722783779.18,10.35,339.8,-2.55,JSON_Data,1,3703413189.57,7.53,port_timestamp,ok,86.733,3.4818,7.441,11.6,metbk_a_dcl_instrument
829,7.5,994.19,3722783779.18,11.68,341.5,-2.0,JSON_Data,1,3703413254.06,7.5,port_timestamp,ok,86.577,3.4818,7.441,12.0,metbk_a_dcl_instrument
830,7.492,994.6,3722783779.18,9.63,343.6,-3.71,JSON_Data,1,3703413318.29,7.53,port_timestamp,ok,86.316,3.4818,7.439,14.3,metbk_a_dcl_instrument
831,7.47,995.09,3722783779.18,10.7,344.1,-3.86,JSON_Data,1,3703413382.54,7.5,port_timestamp,ok,85.45,3.482,7.438,17.0,metbk_a_dcl_instrument
832,7.47,994.95,3722783779.18,10.3,345.4,-3.47,JSON_Data,1,3703413447.34,7.52,port_timestamp,ok,84.95,3.4821,7.438,17.1,metbk_a_dcl_instrument
833,7.507,994.81,3722783779.18,10.67,344.9,-3.31,JSON_Data,1,3703413512.45,7.49,port_timestamp,ok,84.927,3.482,7.44,13.5,metbk_a_dcl_instrument
834,7.522,994.81,3722783779.18,10.11,345.2,-2.79,JSON_Data,1,3703413576.9,7.55,port_timestamp,ok,84.875,3.4819,7.437,11.7,metbk_a_dcl_instrument
835,7.53,994.6,3722783779.18,9.14,345.7,-2.6,JSON_Data,1,3703413609.56,7.49,port_timestamp,ok,84.92,3.482,7.461,12.9,metbk_a_dcl_instrument
836,7.538,994.6,3722783779.18,9.95,345.8,-1.63,JSON_Data,1,3703413673.86,7.58,port_timestamp,ok,85.137,3.482,7.506,14.0,metbk_a_dcl_instrument
837,7.553,994.6,3722783779.18,11.15,345.1,-1.52,JSON_Data,1,3703413738.13,7.59,port_timestamp,ok,85.861,3.4821,7.473,14.2,metbk_a_dcl_instrument
838,7.553,994.6,3722783779.18,9.67,344.8,-1.51,JSON_Data,1,3703413802.4,7.56,port_timestamp,ok,85.831,3.482,7.435,16.5,metbk_a_dcl_instrument
839,7.553,994.47,3722783779.18,10.46,344.8,-0.74,JSON_Data,1,3703413866.79,7.51,port_timestamp,ok,86.01,3.482,7.438,20.7,metbk_a_dcl_instrument
840,7.553,994.88,3722783779.18,9.36,344.8,-3.05,JSON_Data,1,3703413931.73,7.53,port_timestamp,ok,86.062,3.4821,7.438,27.2,metbk_a_dcl_instrument
841,7.575,994.6,3722783779.18,9.45,344.8,-2.96,JSON_Data,1,3703413996.48,7.57,port_timestamp,ok,86.271,3.4821,7.439,34.6,metbk_a_dcl_instrument
842,7.553,994.4,3722783779.18,10.14,325.6,-1.31,JSON_Data,1,3703414029.55,7.52,port_timestamp,ok,86.204,3.482,7.438,45.7,metbk_a_dcl_instrument
843,7.553,994.6,3722783779.18,10.39,323.4,-1.06,JSON_Data,1,3703414094.42,7.51,port_timestamp,ok,86.017,3.482,7.438,51.2,metbk_a_dcl_instrument
844,7.575,994.53,3722783779.18,10.82,327.6,-1.81,JSON_Data,1,3703414158.65,7.5,port_timestamp,ok,85.853,3.482,7.437,52.7,metbk_a_dcl_instrument
845,7.56,994.95,3722783779.18,10.3,317.0,-3.44,JSON_Data,1,3703414223.01,7.51,port_timestamp,ok,85.473,3.4819,7.437,50.0,metbk_a_dcl_instrument
846,7.568,995.02,3722783779.18,10.73,306.1,-1.5,JSON_Data,1,3703414287.25,7.5,port_timestamp,ok,85.637,3.482,7.436,49.6,metbk_a_dcl_instrument
847,7.56,994.47,3722783779.18,9.76,287.3,-2.4,JSON_Data,1,3703414351.51,7.51,port_timestamp,ok,85.585,3.482,7.436,55.1,metbk_a_dcl_instrument
848,7.583,994.53,3722783779.18,9.49,275.5,-2.36,JSON_Data,1,3703414449.56,7.52,port_timestamp,ok,86.338,3.4819,7.435,39.5,metbk_a_dcl_instrument
849,7.56,994.33,3722783779.18,9.8,276.1,-2.41,JSON_Data,1,3703414514.08,7.51,port_timestamp,ok,86.137,3.482,7.504,39.0,metbk_a_dcl_instrument
850,7.53,994.81,3722783779.18,10.5,288.4,-1.53,JSON_Data,1,3703414579.38,7.5,port_timestamp,ok,86.002,3.4819,7.401,47.2,metbk_a_dcl_instrument
851,7.538,994.67,3722783779.18,9.88,304.2,-2.62,JSON_Data,1,3703414644.19,7.53,port_timestamp,ok,86.099,3.4821,7.447,65.4,metbk_a_dcl_instrument
852,7.545,994.4,3722783779.18,9.69,322.8,-1.89,JSON_Data,1,3703414708.81,7.52,port_timestamp,ok,86.129,3.4818,6.468,70.0,metbk_a_dcl_instrument
853,7.553,994.4,3722783779.18,8.97,332.0,-2.24,JSON_Data,1,3703414773.83,7.48,port_timestamp,ok,86.316,3.4818,7.437,68.2,metbk_a_dcl_instrument
854,7.545,994.4,3722783779.18,9.63,328.9,-1.38,JSON_Data,1,3703414838.07,7.54,port_timestamp,ok,86.398,3.4817,7.436,88.8,metbk_a_dcl_instrument
855,7.53,994.81,3722783779.18,9.61,332.6,-2.25,JSON_Data,1,3703414870.18,7.59,port_timestamp,ok,86.405,3.4818,7.436,73.9,metbk_a_dcl_instrument
856,7.575,994.19,3722783779.18,10.61,321.0,-2.34,JSON_Data,1,3703414934.42,7.54,port_timestamp,ok,86.36,3.4818,7.437,82.0,metbk_a_dcl_instrument
857,7.583,994.4,3722783779.18,9.81,315.6,-1.71,JSON_Data,1,3703414998.64,7.53,port_timestamp,ok,86.562,3.4818,7.241,76.4,metbk_a_dcl_instrument
858,7.53,994.81,3722783779.18,8.06,315.6,-2.69,JSON_Data,1,3703415063.16,7.47,port_timestamp,ok,86.301,3.4818,7.436,67.6,metbk_a_dcl_instrument
859,7.553,994.74,3722783779.18,10.77,315.6,-1.99,JSON_Data,1,3703415127.4,7.57,port_timestamp,ok,86.644,3.4818,7.442,67.0,metbk_a_dcl_instrument
860,7.53,994.4,3722783779.18,8.42,315.6,-2.25,JSON_Data,1,3703415192.4,7.53,port_timestamp,ok,86.554,3.4819,7.442,66.4,metbk_a_dcl_instrument
861,7.522,994.74,3722783779.18,11.24,315.8,-2.98,JSON_Data,1,3703415256.72,7.48,port_timestamp,ok,86.375,3.4819,7.44,62.5,metbk_a_dcl_instrument
862,7.53,994.4,3722783779.18,10.91,314.3,-1.33,JSON_Data,1,3703415289.54,7.53,port_timestamp,ok,86.45,3.4819,7.44,56.6,metbk_a_dcl_instrument
863,7.53,994.4,3722783779.18,10.17,303.2,-1.77,JSON_Data,1,3703415353.79,7.51,port_timestamp,ok,86.785,3.4819,7.44,46.6,metbk_a_dcl_instrument
864,7.538,994.74,3722783779.18,9.12,313.2,-2.11,JSON_Data,1,3703415418.04,7.51,port_timestamp,ok,87.061,3.4818,7.442,50.3,metbk_a_dcl_instrument
865,7.53,994.19,3722783779.18,8.43,317.5,-2.64,JSON_Data,1,3703415482.28,7.53,port_timestamp,ok,87.359,3.4819,7.398,53.3,metbk_a_dcl_instrument
866,7.507,994.53,3722783779.18,9.36,326.9,-2.25,JSON_Data,1,3703415546.61,7.53,port_timestamp,ok,87.418,3.4818,7.503,64.3,metbk_a_dcl_instrument
867,7.507,994.47,3722783779.18,8.99,326.7,-1.55,JSON_Data,1,3703415611.04,7.51,port_timestamp,ok,87.202,3.4819,7.436,68.7,metbk_a_dcl_instrument
868,7.507,994.6,3722783779.18,9.32,330.1,-0.84,JSON_Data,1,3703415675.69,7.51,port_timestamp,ok,87.493,3.4819,7.438,48.7,metbk_a_dcl_instrument
