ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,reference_designator,data_source,Automated_status,status,notes
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/CTDMO-G_sn11639/SBE37*11639*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG066,recovered_inst,Available,,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/CTDMO-G_sn10223/SBE37*10223*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG067,recovered_inst,Available,,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,# Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/CTDMO-G_sn11654/SBE37*11654*.hex,0,0,0,0,GP03FLMB-RIM01-02-CTDMOG068,recovered_inst,Missing,Recovered data not available,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/CTDMO-H_sn10228/SBE37*10228*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOH069,recovered_inst,Available,,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/CTDMO-H_sn11680/SBE37*11680*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOH070,recovered_inst,Available,,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/CTDMO-H_sn11703/SBE37*11703*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOH071,recovered_inst,Available,,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,Ingest.dosta-abcdjm-sio_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/DOSTA_sn224/DOS*.DAT,360,0,0,360,GP03FLMB-RIS01-03-DOSTAD000,recovered_host,Available,,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,Ingest.flort-dj-sio_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/FLORD_sn1124/FLO*.DAT,360,0,0,360,GP03FLMB-RIS01-05-FLORTD000,recovered_host,Available,,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,Ingest.phsen-abcdef_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/PHSEN_snP0102/SAMI*.txt,1,0,0,1,GP03FLMB-RIS01-04-PHSENF000,recovered_inst,Available,,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,Ingest.phsen-abcdef-imodem_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/PHSEN_snP0102/PHS*.DAT,358,0,1,357,GP03FLMB-RIS01-04-PHSENF000,recovered_host,Available,,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,Ingest.sio-eng-sio_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/MSIOC_SN_10118/STA*.DAT,360,0,0,360,GP03FLMB-RIM01-00-SIOENG000,recovered_host,Available,,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,Ingest.sio-eng-sio_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/SSIOC_SN_13282/STA*.DAT,358,0,1,357,GP03FLMB-RIS01-00-SIOENG000,recovered_host,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.adcps-jln_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/ADCPS_sn22846/*.000,1,0,0,1,GP03FLMB-RIM01-02-ADCPSL007,recovered_inst,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.adcps-jln-sio_telemetered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/ADCPS_sn22846/ADC*.DAT,396,0,0,396,GP03FLMB-RIM01-02-ADCPSL007,recovered_host,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.ctdmo-ghqr-sio_ctRecovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMOs_all/CTD*.DAT,396,0,0,396,GP03FLMB-RIM01-02-CTDMOG000,recovered_host,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMO_sn37-12638/SBE37*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG060,recovered_inst,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMO_sn37-12405/SBE37*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG061,recovered_inst,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMO_sn37-11652/SBE37*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG062,recovered_inst,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMO_sn37-10259/SBE37*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG063,recovered_inst,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMO_sn37-10261/SBE37*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG064,recovered_inst,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMO_sn37-10262/SBE37*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG065,recovered_inst,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMO_sn37-12378/SBE37*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG066,recovered_inst,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMO_sn37-11596/SBE37*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG067,recovered_inst,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMO_sn37-10254/SBE37*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG068,recovered_inst,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMO_sn37-12386/SBE37*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOH069,recovered_inst,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMO_sn37-11682/SBE37*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOH070,recovered_inst,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMO_sn37-12220/SBE37*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOH071,recovered_inst,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.dosta-abcdjm-sio_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/DOSTA_sn391/DOS*.DAT,166,0,0,166,GP03FLMB-RIS01-03-DOSTAD000,recovered_host,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.flort-dj-sio_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/FLORT_sn1004/FLO*.DAT,166,0,0,166,GP03FLMB-RIS01-05-FLORTD000,recovered_host,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.phsen-abcdef_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/PHSEN_snP0105/SAMI*.txt,1,0,0,1,GP03FLMB-RIS01-04-PHSENF000,recovered_inst,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.phsen-abcdef-imodem_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/PHSEN_snP0105/PHS*.DAT,165,0,3,162,GP03FLMB-RIS01-04-PHSENF000,recovered_host,Available,,NaN
GP03FLMB_R00003_ingest.csv,GP03FLMB,003,Ingest.sio-eng-sio_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/MSIOC_sn12372/STA/STA*.DAT,437,0,41,396,GP03FLMB-RIM01-00-SIOENG000,recovered_host,Available,,NaN
